Fecha,Codigo habilitaci¢n,NOMBRE SEDE PRESTADOR,Localidad,Upz,"Numerador
Camas ocupadas covid -19 confirmados y probables","Denominador
(camas asignadas atenci¢n covid-19)",%Ocupaci¢n covid 19
6/4/2020,110010966601,CL?NICA DEL OCCIDENTE S.A.,KENNEDY,AMêRICAS,12,20,60.0%
6/4/2020,110010822203,EUSALUD CL?NICA DE TRAUMATOLOG?A Y ORTOPEDIA,KENNEDY,AMêRICAS,2,7,28.6%
6/4/2020,110010918668,CL?NICA INFANTIL SANTA MAR?A DEL LAGO,ENGATIV?,BOYAC? REAL,12,17,70.6%
6/4/2020,110012507001,ADMINISTRADORA CL?NICA LA COLINA SAS,SUBA,CASA BLANCA SUBA,2,9,22.2%
6/4/2020,110010936101,CL?NICA DE MARLY,CHAPINERO,CHAPINERO,0,5,0.0%
6/4/2020,110010817102,CL?NICA INFANTIL COLSUBSIDIO,CHAPINERO,CHAPINERO,0,0,Sin Asignaci¢n
6/4/2020,110010945601,HOSPITAL UNIVERSITARIO SAN IGNACIO,CHAPINERO,CHAPINERO,7,8,87.5%
6/4/2020,110010817151,CL?NICA COLSUBSIDIO CALLE 100,CHAPINERO,CHIC? LAGO,0,1,0.0%
6/4/2020,110010793901,CL?NICA DE LA MUJER,CHAPINERO,CHIC? LAGO,0,3,0.0%
6/4/2020,110010959901,CL?NICA DEL COUNTRY IPS,CHAPINERO,CHIC? LAGO,7,19,36.8%
6/4/2020,110012529701,CL?NICA LOS NOGALES SAS,CHAPINERO,CHIC? LAGO,7,15,46.7%
6/4/2020,110013502501,CL?NICA NUEVA EL LAGO S.A.S - SEDE CALLE 76,CHAPINERO,CHIC? LAGO,16,17,94.1%
6/4/2020,110010559735,Centro de Atenci¢n en Salud Cafam Cl°nica Calle 93,CHAPINERO,CHIC? LAGO,11,11,100.0%
6/4/2020,110012337101,CL?NICA VIP CENTRO DE MEDICINA INTERNACIONAL,CHAPINERO,CHIC? LAGO,1,6,16.7%
6/4/2020,110010918630,CL?NICA UNIVERSITARIA COLOMBIA,TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,8,23,34.8%
6/4/2020,110010918608,CL?NICA REINA SOFIA,USAQUêN,COUNTRY CLUB,3,9,33.3%
6/4/2020,110011613301,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,BARRIOS UNIDOS,DOCE DE OCTUBRE,11,11,100.0%
6/4/2020,110011864202,HOSPITAL UNIVERSITARIO BARRIOS UNIDOS-MEDERI,BARRIOS UNIDOS,DOCE DE OCTUBRE,0,6,0.0%
6/4/2020,110013029625,Unidad de Servicios de Salud Fontib¢n,FONTIB?N,FONTIB?N,4,6,66.7%
6/4/2020,110010559702,CENTRO DE ATENCI?N EN SALUD CAFAM CL?NICA,TEUSAQUILLO,GALER?AS,0,0,Sin Asignaci¢n
6/4/2020,110010817103,CL?NICA COLSUBSIDIO CIUDAD ROMA,KENNEDY,KENNEDY CENTRAL,19,22,86.4%
6/4/2020,110012215001,CL?NICA MEDICAL S.A.S. PROINFO,KENNEDY,KENNEDY CENTRAL,2,16,12.5%
6/4/2020,110010825801,INSTITUTO DE ORTOPEDIA INFANTIL ROOSEVELT,LA CANDELARIA,LA CANDELARIA,0,0,Sin Asignaci¢n
6/4/2020,110010644701,FUNDACI?N ABOOD SHAIO,SUBA,LA FLORESTA,7,20,35.0%
6/4/2020,110011864201,HOSPITAL UNIVERSITARIO MAYOR-MEDERI,LOS M?RTIRES,LA SABANA,16,24,66.7%
6/4/2020,110012688701,NATIONAL CLINICS CENTENARIO SAS,LOS M?RTIRES,LA SABANA,19,20,95.0%
6/4/2020,110010867901,SOCIEDAD DE CIRUG?A DE BOGOT? - HOSPITAL DE SAN JOSê,LOS M?RTIRES,LA SABANA,7,9,77.8%
6/4/2020,110013029101,UNIDAD DE SERVICIOS DE SALUD SIM?N BOL?VAR,USAQUêN,LA URIBE,15,47,31.9%
6/4/2020,110012427906,CENTRO HOSPITALARIO SAN NICOLAS,BARRIOS UNIDOS,LOS ALC?ZARES,0,3,0.0%
6/4/2020,110010817160,COLSUBSIDIO CL?NICA 94,BARRIOS UNIDOS,LOS ANDES,10,12,83.3%
6/4/2020,110012084003,MIOCARDIO S.A.S CASTELLANA,BARRIOS UNIDOS,LOS ANDES,0,0,Sin Asignaci¢n
6/4/2020,110013028902,UNIDAD DE SERVICIOS DE SALUD SAN BLAS,SAN CRIST?BAL,LOS LIBERTADORES,0,6,0.0%
6/4/2020,110011693801,HOSPITAL MILITAR CENTRAL,CHAPINERO,PARDO RUBIO,5,28,17.9%
6/4/2020,110012311801,HOSPITAL CENTRAL POLIC?A NACIONAL,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,8,10,80.0%
6/4/2020,110012760501,HOSPITAL UNIVERSITARIO NACIONAL DE COLOMBIA,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,7,23,30.4%
6/4/2020,110010917802,CENTRO POLICL?NICO DEL OLAYA,RAFAEL URIBE URIBE,QUIROGA,5,8,62.5%
6/4/2020,110013028901,UNIDAD DE SERVICIOS DE SALUD SANTA CLARA,ANTONIO NARI•O,RESTREPO,11,38,28.9%
6/4/2020,110010413101,FUNDACI?N HOSPITAL SAN CARLOS,RAFAEL URIBE URIBE,SAN JOSê,9,11,81.8%
6/4/2020,110013187101,CL?NICA SANTA TERESITA DE NORMAND?A,ENGATIV?,SANTA CECILIA,0,0,Sin Asignaci¢n
6/4/2020,110012215003,CL?NICA MEDICAL S.A.S. SEDE SANTA JULIANA,LOS M?RTIRES,SANTA ISABEL,0,14,0.0%
6/4/2020,110010568101,FUNDACI?N HOSPITAL DE LA MISERICORDIA,LOS M?RTIRES,SANTA ISABEL,0,0,Sin Asignaci¢n
6/4/2020,110010922401,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,SAN CRIST?BAL,SOSIEGO,0,0,Sin Asignaci¢n
6/4/2020,110010566801,HOSPITAL UNIVERSITARIO CL?NICA SAN RAFAEL,SAN CRIST?BAL,SOSIEGO,5,20,25.0%
6/4/2020,110010606501,INSTITUTO NACIONAL DE CANCEROLOG?A - EMPRESA SOCIAL DEL ESTADO,SAN CRIST?BAL,SOSIEGO,0,0,Sin Asignaci¢n
6/4/2020,110010752101,CL?NICA NUEVA,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/4/2020,110010895201,CL?NICA PALERMO,TEUSAQUILLO,TEUSAQUILLO,7,16,43.8%
6/4/2020,110010812003,GARCIA PEREZ MEDICA Y COMPA•IA SAS,TEUSAQUILLO,TEUSAQUILLO,0,5,0.0%
6/4/2020,110011962901,INSTITUTO DEL CORAZ?N DE BOGOT?,TEUSAQUILLO,TEUSAQUILLO,0,1,0.0%
6/4/2020,110010975701,INSTITUTO MEDICO DE ESPECIALISTAS CL?NICA DE ESPECIALISTAS CENTRO ODONTOL?GICO,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/4/2020,110010303101,NUEVA CL?NICA MAGDALENA,TEUSAQUILLO,TEUSAQUILLO,0,6,0.0%
6/4/2020,110013029601,Unidad de Servicios de Salud Occidente de Kennedy,KENNEDY,TIMIZA,13,21,61.9%
6/4/2020,110010911101,FUNDACI?N CARDIO INFANTIL INSTITUTO DE CARDIOLOG?A,USAQUêN,TOBER?N,16,27,59.3%
6/4/2020,110010910401,CL?NICA JUAN N CORPAS LTDA,SUBA,UPZ ZONA NORTE,0,0,Sin Asignaci¢n
6/4/2020,110010561801,FUNDACI?N SANTA FE DE BOGOT?,USAQUêN,USAQUêN,1,36,2.8%
6/4/2020,110013390301,LOSCOBOS MEDICAL CENTER SAS - LOSCOBOS,USAQUêN,USAQUêN,2,12,16.7%
6/4/2020,110013029401,UNIDAD DE SERVICIOS DE SALUD EL TUNAL,TUNJUELITO,VENECIA,17,26,65.4%
6/5/2020,110010966601,CL?NICA DEL OCCIDENTE S.A.,KENNEDY,AMêRICAS,18,20,90.0%
6/5/2020,110010822203,EUSALUD CL?NICA DE TRAUMATOLOG?A Y ORTOPEDIA,KENNEDY,AMêRICAS,4,5,80.0%
6/5/2020,110010918668,CL?NICA INFANTIL SANTA MAR?A DEL LAGO,ENGATIV?,BOYAC? REAL,12,17,70.6%
6/5/2020,110012507001,ADMINISTRADORA CL?NICA LA COLINA SAS,SUBA,CASA BLANCA SUBA,2,9,22.2%
6/5/2020,110010936101,CL?NICA DE MARLY,CHAPINERO,CHAPINERO,0,5,0.0%
6/5/2020,110010817102,CL?NICA INFANTIL COLSUBSIDIO,CHAPINERO,CHAPINERO,0,0,NO UCI ADULTO
6/5/2020,110010945601,HOSPITAL UNIVERSITARIO SAN IGNACIO,CHAPINERO,CHAPINERO,7,8,87.5%
6/5/2020,110010817151,CL?NICA COLSUBSIDIO CALLE 100,CHAPINERO,CHIC? LAGO,1,6,16.7%
6/5/2020,110010793901,CL?NICA DE LA MUJER,CHAPINERO,CHIC? LAGO,1,3,33.3%
6/5/2020,110010959901,CL?NICA DEL COUNTRY IPS,CHAPINERO,CHIC? LAGO,7,19,36.8%
6/5/2020,110012529701,CL?NICA LOS NOGALES SAS,CHAPINERO,CHIC? LAGO,11,15,73.3%
6/5/2020,110013502501,CL?NICA NUEVA EL LAGO S.A.S - SEDE CALLE 76,CHAPINERO,CHIC? LAGO,16,17,94.1%
6/5/2020,110010559735,Centro de Atenci¢n en Salud Cafam Cl°nica Calle 93,CHAPINERO,CHIC? LAGO,11,11,100.0%
6/5/2020,110012337101,CL?NICA VIP CENTRO DE MEDICINA INTERNACIONAL,CHAPINERO,CHIC? LAGO,1,6,16.7%
6/5/2020,110010918630,CL?NICA UNIVERSITARIA COLOMBIA,TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,8,23,34.8%
6/5/2020,110010918608,CL?NICA REINA SOFIA,USAQUêN,COUNTRY CLUB,2,9,22.2%
6/5/2020,110011613301,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,BARRIOS UNIDOS,DOCE DE OCTUBRE,11,11,100.0%
6/5/2020,110011864202,HOSPITAL UNIVERSITARIO BARRIOS UNIDOS-MEDERI,BARRIOS UNIDOS,DOCE DE OCTUBRE,0,6,0.0%
6/5/2020,110013029625,Unidad de Servicios de Salud Fontib¢n,FONTIB?N,FONTIB?N,4,6,66.7%
6/5/2020,110010559702,CENTRO DE ATENCI?N EN SALUD CAFAM CL?NICA,TEUSAQUILLO,GALER?AS,0,0,Sin Asignaci¢n
6/5/2020,110010817103,CL?NICA COLSUBSIDIO CIUDAD ROMA,KENNEDY,KENNEDY CENTRAL,17,22,77.3%
6/5/2020,110012215001,CL?NICA MEDICAL S.A.S. PROINFO,KENNEDY,KENNEDY CENTRAL,2,41,4.9%
6/5/2020,110010825801,INSTITUTO DE ORTOPEDIA INFANTIL ROOSEVELT,LA CANDELARIA,LA CANDELARIA,0,0,NO UCI ADULTO
6/5/2020,110010644701,FUNDACI?N ABOOD SHAIO,SUBA,LA FLORESTA,9,20,45.0%
6/5/2020,110011864201,HOSPITAL UNIVERSITARIO MAYOR-MEDERI,LOS M?RTIRES,LA SABANA,12,24,50.0%
6/5/2020,110012688701,NATIONAL CLINICS CENTENARIO SAS,LOS M?RTIRES,LA SABANA,19,20,95.0%
6/5/2020,110010867901,SOCIEDAD DE CIRUG?A DE BOGOT? - HOSPITAL DE SAN JOSê,LOS M?RTIRES,LA SABANA,7,9,77.8%
6/5/2020,110013029101,UNIDAD DE SERVICIOS DE SALUD SIM?N BOL?VAR,USAQUêN,LA URIBE,12,47,25.5%
6/5/2020,110012427906,CENTRO HOSPITALARIO SAN NICOLAS,BARRIOS UNIDOS,LOS ALC?ZARES,0,3,0.0%
6/5/2020,110010817160,COLSUBSIDIO CL?NICA 94,BARRIOS UNIDOS,LOS ANDES,9,12,75.0%
6/5/2020,110012084003,MIOCARDIO S.A.S CASTELLANA,BARRIOS UNIDOS,LOS ANDES,0,0,Sin Asignaci¢n
6/5/2020,110013028902,UNIDAD DE SERVICIOS DE SALUD SAN BLAS,SAN CRIST?BAL,LOS LIBERTADORES,0,6,0.0%
6/5/2020,110011693801,HOSPITAL MILITAR CENTRAL,CHAPINERO,PARDO RUBIO,5,28,17.9%
6/5/2020,110012311801,HOSPITAL CENTRAL POLIC?A NACIONAL,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,8,10,80.0%
6/5/2020,110012760501,HOSPITAL UNIVERSITARIO NACIONAL DE COLOMBIA,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,9,18,50.0%
6/5/2020,110010917802,CENTRO POLICL?NICO DEL OLAYA,RAFAEL URIBE URIBE,QUIROGA,4,8,50.0%
6/5/2020,110013028901,UNIDAD DE SERVICIOS DE SALUD SANTA CLARA,ANTONIO NARI•O,RESTREPO,13,38,34.2%
6/5/2020,110010413101,FUNDACI?N HOSPITAL SAN CARLOS,RAFAEL URIBE URIBE,SAN JOSê,5,10,50.0%
6/5/2020,110013187101,CL?NICA SANTA TERESITA DE NORMAND?A,ENGATIV?,SANTA CECILIA,0,0,Sin Asignaci¢n
6/5/2020,110012215003,CL?NICA MEDICAL S.A.S. SEDE SANTA JULIANA,LOS M?RTIRES,SANTA ISABEL,0,23,0.0%
6/5/2020,110010568101,FUNDACI?N HOSPITAL DE LA MISERICORDIA,LOS M?RTIRES,SANTA ISABEL,0,0,NO UCI ADULTO
6/5/2020,110010922401,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,SAN CRIST?BAL,SOSIEGO,7,7,100.0%
6/5/2020,110010566801,HOSPITAL UNIVERSITARIO CL?NICA SAN RAFAEL,SAN CRIST?BAL,SOSIEGO,9,20,45.0%
6/5/2020,110010606501,INSTITUTO NACIONAL DE CANCEROLOG?A - EMPRESA SOCIAL DEL ESTADO,SAN CRIST?BAL,SOSIEGO,0,0,Sin Asignaci¢n
6/5/2020,110010752101,CL?NICA NUEVA,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/5/2020,110010895201,CL?NICA PALERMO,TEUSAQUILLO,TEUSAQUILLO,7,16,43.8%
6/5/2020,110010812003,GARCIA PEREZ MEDICA Y COMPA•IA SAS,TEUSAQUILLO,TEUSAQUILLO,0,5,0.0%
6/5/2020,110011962901,INSTITUTO DEL CORAZ?N DE BOGOT?,TEUSAQUILLO,TEUSAQUILLO,0,1,0.0%
6/5/2020,110010975701,INSTITUTO MEDICO DE ESPECIALISTAS CL?NICA DE ESPECIALISTAS CENTRO ODONTOL?GICO,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/5/2020,110010303101,NUEVA CL?NICA MAGDALENA,TEUSAQUILLO,TEUSAQUILLO,0,6,0.0%
6/5/2020,110013029601,Unidad de Servicios de Salud Occidente de Kennedy,KENNEDY,TIMIZA,14,21,66.7%
6/5/2020,110010911101,FUNDACI?N CARDIO INFANTIL INSTITUTO DE CARDIOLOG?A,USAQUêN,TOBER?N,16,27,59.3%
6/5/2020,110010910401,CL?NICA JUAN N CORPAS LTDA,SUBA,UPZ ZONA NORTE,0,0,Sin Asignaci¢n
6/5/2020,110010561801,FUNDACI?N SANTA FE DE BOGOT?,USAQUêN,USAQUêN,1,36,2.8%
6/5/2020,110013390301,LOSCOBOS MEDICAL CENTER SAS - LOSCOBOS,USAQUêN,USAQUêN,2,12,16.7%
6/5/2020,110013029401,UNIDAD DE SERVICIOS DE SALUD EL TUNAL,TUNJUELITO,VENECIA,18,26,69.2%
6/6/2020,110010966601,CL?NICA DEL OCCIDENTE S.A.,KENNEDY,AMêRICAS,15,20,75.0%
6/6/2020,110010822203,EUSALUD CL?NICA DE TRAUMATOLOG?A Y ORTOPEDIA,KENNEDY,AMêRICAS,3,5,60.0%
6/6/2020,110010918668,CL?NICA INFANTIL SANTA MAR?A DEL LAGO,ENGATIV?,BOYAC? REAL,12,17,70.6%
6/6/2020,110012507001,ADMINISTRADORA CL?NICA LA COLINA SAS,SUBA,CASA BLANCA SUBA,3,9,33.3%
6/6/2020,110010936101,CL?NICA DE MARLY,CHAPINERO,CHAPINERO,1,5,20.0%
6/6/2020,110010817102,CL?NICA INFANTIL COLSUBSIDIO,CHAPINERO,CHAPINERO,0,0,NO UCI ADULTO
6/6/2020,110010945601,HOSPITAL UNIVERSITARIO SAN IGNACIO,CHAPINERO,CHAPINERO,8,8,100.0%
6/6/2020,110010817151,CL?NICA COLSUBSIDIO CALLE 100,CHAPINERO,CHIC? LAGO,2,6,33.3%
6/6/2020,110010793901,CL?NICA DE LA MUJER,CHAPINERO,CHIC? LAGO,1,3,33.3%
6/6/2020,110010959901,CL?NICA DEL COUNTRY IPS,CHAPINERO,CHIC? LAGO,6,19,31.6%
6/6/2020,110012529701,CL?NICA LOS NOGALES SAS,CHAPINERO,CHIC? LAGO,11,15,73.3%
6/6/2020,110013502501,CL?NICA NUEVA EL LAGO S.A.S - SEDE CALLE 76,CHAPINERO,CHIC? LAGO,0,17,0.0%
6/6/2020,110010559735,Centro de Atenci¢n en Salud Cafam Cl°nica Calle 93,CHAPINERO,CHIC? LAGO,11,11,100.0%
6/6/2020,110012337101,CL?NICA VIP CENTRO DE MEDICINA INTERNACIONAL,CHAPINERO,CHIC? LAGO,1,6,16.7%
6/6/2020,110010918630,CL?NICA UNIVERSITARIA COLOMBIA,TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,9,23,39.1%
6/6/2020,110010918608,CL?NICA REINA SOFIA,USAQUêN,COUNTRY CLUB,2,9,22.2%
6/6/2020,110011613301,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,BARRIOS UNIDOS,DOCE DE OCTUBRE,11,11,100.0%
6/6/2020,110011864202,HOSPITAL UNIVERSITARIO BARRIOS UNIDOS-MEDERI,BARRIOS UNIDOS,DOCE DE OCTUBRE,0,6,0.0%
6/6/2020,110013029625,Unidad de Servicios de Salud Fontib¢n,FONTIB?N,FONTIB?N,4,6,66.7%
6/6/2020,110010559702,CENTRO DE ATENCI?N EN SALUD CAFAM CL?NICA,TEUSAQUILLO,GALER?AS,0,0,Sin Asignaci¢n
6/6/2020,110010817103,CL?NICA COLSUBSIDIO CIUDAD ROMA,KENNEDY,KENNEDY CENTRAL,18,22,81.8%
6/6/2020,110012215001,CL?NICA MEDICAL S.A.S. PROINFO,KENNEDY,KENNEDY CENTRAL,2,41,4.9%
6/6/2020,110010825801,INSTITUTO DE ORTOPEDIA INFANTIL ROOSEVELT,LA CANDELARIA,LA CANDELARIA,0,0,NO UCI ADULTO
6/6/2020,110010644701,FUNDACI?N ABOOD SHAIO,SUBA,LA FLORESTA,9,20,45.0%
6/6/2020,110011864201,HOSPITAL UNIVERSITARIO MAYOR-MEDERI,LOS M?RTIRES,LA SABANA,14,24,58.3%
6/6/2020,110012688701,NATIONAL CLINICS CENTENARIO SAS,LOS M?RTIRES,LA SABANA,19,20,95.0%
6/6/2020,110010867901,SOCIEDAD DE CIRUG?A DE BOGOT? - HOSPITAL DE SAN JOSê,LOS M?RTIRES,LA SABANA,7,9,77.8%
6/6/2020,110013029101,UNIDAD DE SERVICIOS DE SALUD SIM?N BOL?VAR,USAQUêN,LA URIBE,14,47,29.8%
6/6/2020,110012427906,CENTRO HOSPITALARIO SAN NICOLAS,BARRIOS UNIDOS,LOS ALC?ZARES,0,3,0.0%
6/6/2020,110010817160,COLSUBSIDIO CL?NICA 94,BARRIOS UNIDOS,LOS ANDES,5,12,41.7%
6/6/2020,110012084003,MIOCARDIO S.A.S CASTELLANA,BARRIOS UNIDOS,LOS ANDES,0,0,Sin Asignaci¢n
6/6/2020,110013028902,UNIDAD DE SERVICIOS DE SALUD SAN BLAS,SAN CRIST?BAL,LOS LIBERTADORES,0,6,0.0%
6/6/2020,110011693801,HOSPITAL MILITAR CENTRAL,CHAPINERO,PARDO RUBIO,4,28,14.3%
6/6/2020,110012311801,HOSPITAL CENTRAL POLIC?A NACIONAL,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,6,10,60.0%
6/6/2020,110012760501,HOSPITAL UNIVERSITARIO NACIONAL DE COLOMBIA,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,10,18,55.6%
6/6/2020,110010917802,CENTRO POLICL?NICO DEL OLAYA,RAFAEL URIBE URIBE,QUIROGA,6,8,75.0%
6/6/2020,110013028901,UNIDAD DE SERVICIOS DE SALUD SANTA CLARA,ANTONIO NARI•O,RESTREPO,11,38,28.9%
6/6/2020,110010413101,FUNDACI?N HOSPITAL SAN CARLOS,RAFAEL URIBE URIBE,SAN JOSê,8,10,80.0%
6/6/2020,110013187101,CL?NICA SANTA TERESITA DE NORMAND?A,ENGATIV?,SANTA CECILIA,0,0,Sin Asignaci¢n
6/6/2020,110012215003,CL?NICA MEDICAL S.A.S. SEDE SANTA JULIANA,LOS M?RTIRES,SANTA ISABEL,0,23,0.0%
6/6/2020,110010568101,FUNDACI?N HOSPITAL DE LA MISERICORDIA,LOS M?RTIRES,SANTA ISABEL,0,0,NO UCI ADULTO
6/6/2020,110010922401,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,SAN CRIST?BAL,SOSIEGO,6,7,85.7%
6/6/2020,110010566801,HOSPITAL UNIVERSITARIO CL?NICA SAN RAFAEL,SAN CRIST?BAL,SOSIEGO,9,20,45.0%
6/6/2020,110010606501,INSTITUTO NACIONAL DE CANCEROLOG?A - EMPRESA SOCIAL DEL ESTADO,SAN CRIST?BAL,SOSIEGO,0,0,Sin Asignaci¢n
6/6/2020,110010752101,CL?NICA NUEVA,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/6/2020,110010895201,CL?NICA PALERMO,TEUSAQUILLO,TEUSAQUILLO,6,16,37.5%
6/6/2020,110010812003,GARCIA PEREZ MEDICA Y COMPA•IA SAS,TEUSAQUILLO,TEUSAQUILLO,0,5,0.0%
6/6/2020,110011962901,INSTITUTO DEL CORAZ?N DE BOGOT?,TEUSAQUILLO,TEUSAQUILLO,0,1,0.0%
6/6/2020,110010975701,INSTITUTO MEDICO DE ESPECIALISTAS CL?NICA DE ESPECIALISTAS CENTRO ODONTOL?GICO,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/6/2020,110010303101,NUEVA CL?NICA MAGDALENA,TEUSAQUILLO,TEUSAQUILLO,0,6,0.0%
6/6/2020,110013029601,Unidad de Servicios de Salud Occidente de Kennedy,KENNEDY,TIMIZA,14,21,66.7%
6/6/2020,110010911101,FUNDACI?N CARDIO INFANTIL INSTITUTO DE CARDIOLOG?A,USAQUêN,TOBER?N,17,27,63.0%
6/6/2020,110010910401,CL?NICA JUAN N CORPAS LTDA,SUBA,UPZ ZONA NORTE,0,0,Sin Asignaci¢n
6/6/2020,110010561801,FUNDACI?N SANTA FE DE BOGOT?,USAQUêN,USAQUêN,1,36,2.8%
6/6/2020,110013390301,LOSCOBOS MEDICAL CENTER SAS - LOSCOBOS,USAQUêN,USAQUêN,2,12,16.7%
6/6/2020,110013029401,UNIDAD DE SERVICIOS DE SALUD EL TUNAL,TUNJUELITO,VENECIA,19,30,63.3%
6/7/2020,110010966601,CL?NICA DEL OCCIDENTE S.A.,KENNEDY,AMêRICAS,18,20,90.0%
6/7/2020,110010822203,EUSALUD CL?NICA DE TRAUMATOLOG?A Y ORTOPEDIA,KENNEDY,AMêRICAS,4,5,80.0%
6/7/2020,110010918668,CL?NICA INFANTIL SANTA MAR?A DEL LAGO,ENGATIV?,BOYAC? REAL,10,17,58.8%
6/7/2020,110012507001,ADMINISTRADORA CL?NICA LA COLINA SAS,SUBA,CASA BLANCA SUBA,3,9,33.3%
6/7/2020,110010936101,CL?NICA DE MARLY,CHAPINERO,CHAPINERO,1,5,20.0%
6/7/2020,110010817102,CL?NICA INFANTIL COLSUBSIDIO,CHAPINERO,CHAPINERO,0,0,NO UCI ADULTO
6/7/2020,110010945601,HOSPITAL UNIVERSITARIO SAN IGNACIO,CHAPINERO,CHAPINERO,7,8,87.5%
6/7/2020,110010817151,CL?NICA COLSUBSIDIO CALLE 100,CHAPINERO,CHIC? LAGO,5,6,83.3%
6/7/2020,110010793901,CL?NICA DE LA MUJER,CHAPINERO,CHIC? LAGO,0,3,0.0%
6/7/2020,110010959901,CL?NICA DEL COUNTRY IPS,CHAPINERO,CHIC? LAGO,7,19,36.8%
6/7/2020,110012529701,CL?NICA LOS NOGALES SAS,CHAPINERO,CHIC? LAGO,6,15,40.0%
6/7/2020,110013502501,CL?NICA NUEVA EL LAGO S.A.S - SEDE CALLE 76,CHAPINERO,CHIC? LAGO,0,17,0.0%
6/7/2020,110010559735,Centro de Atenci¢n en Salud Cafam Cl°nica Calle 93,CHAPINERO,CHIC? LAGO,11,11,100.0%
6/7/2020,110012337101,CL?NICA VIP CENTRO DE MEDICINA INTERNACIONAL,CHAPINERO,CHIC? LAGO,2,6,33.3%
6/7/2020,110010918630,CL?NICA UNIVERSITARIA COLOMBIA,TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,8,23,34.8%
6/7/2020,110010918608,CL?NICA REINA SOFIA,USAQUêN,COUNTRY CLUB,2,9,22.2%
6/7/2020,110011613301,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,BARRIOS UNIDOS,DOCE DE OCTUBRE,12,11,109.1%
6/7/2020,110011864202,HOSPITAL UNIVERSITARIO BARRIOS UNIDOS-MEDERI,BARRIOS UNIDOS,DOCE DE OCTUBRE,0,6,0.0%
6/7/2020,110013029625,Unidad de Servicios de Salud Fontib¢n,FONTIB?N,FONTIB?N,5,6,83.3%
6/7/2020,110010559702,CENTRO DE ATENCI?N EN SALUD CAFAM CL?NICA,TEUSAQUILLO,GALER?AS,0,0,Sin Asignaci¢n
6/7/2020,110010817103,CL?NICA COLSUBSIDIO CIUDAD ROMA,KENNEDY,KENNEDY CENTRAL,21,22,95.5%
6/7/2020,110012215001,CL?NICA MEDICAL S.A.S. PROINFO,KENNEDY,KENNEDY CENTRAL,2,41,4.9%
6/7/2020,110010825801,INSTITUTO DE ORTOPEDIA INFANTIL ROOSEVELT,LA CANDELARIA,LA CANDELARIA,0,0,NO UCI ADULTO
6/7/2020,110010644701,FUNDACI?N ABOOD SHAIO,SUBA,LA FLORESTA,9,20,45.0%
6/7/2020,110011864201,HOSPITAL UNIVERSITARIO MAYOR-MEDERI,LOS M?RTIRES,LA SABANA,10,24,41.7%
6/7/2020,110012688701,NATIONAL CLINICS CENTENARIO SAS,LOS M?RTIRES,LA SABANA,19,20,95.0%
6/7/2020,110010867901,SOCIEDAD DE CIRUG?A DE BOGOT? - HOSPITAL DE SAN JOSê,LOS M?RTIRES,LA SABANA,7,9,77.8%
6/7/2020,110013029101,UNIDAD DE SERVICIOS DE SALUD SIM?N BOL?VAR,USAQUêN,LA URIBE,15,47,31.9%
6/7/2020,110012427906,CENTRO HOSPITALARIO SAN NICOLAS,BARRIOS UNIDOS,LOS ALC?ZARES,0,3,0.0%
6/7/2020,110010817160,COLSUBSIDIO CL?NICA 94,BARRIOS UNIDOS,LOS ANDES,8,12,66.7%
6/7/2020,110012084003,MIOCARDIO S.A.S CASTELLANA,BARRIOS UNIDOS,LOS ANDES,0,0,Sin Asignaci¢n
6/7/2020,110013028902,UNIDAD DE SERVICIOS DE SALUD SAN BLAS,SAN CRIST?BAL,LOS LIBERTADORES,0,6,0.0%
6/7/2020,110011693801,HOSPITAL MILITAR CENTRAL,CHAPINERO,PARDO RUBIO,4,28,14.3%
6/7/2020,110012311801,HOSPITAL CENTRAL POLIC?A NACIONAL,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,7,10,70.0%
